,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,16456.53969043625
Total Return [%],64.56539690436249
Benchmark Return [%],13.747789211326689
Max Gross Exposure [%],100.0
Total Fees Paid,187.70854205297968
Max Drawdown [%],16.000005161139388
Max Drawdown Duration,153 days 00:00:00
Total Trades,8
Total Closed Trades,7
Total Open Trades,1
Open Trade PnL,499.1248660208839
Win Rate [%],85.71428571428571
Best Trade [%],14.159749654432552
Worst Trade [%],-4.9675439299457755
Avg Winning Trade [%],9.09751676261396
Avg Losing Trade [%],-4.9675439299457755
Avg Winning Trade Duration,28 days 12:00:00
Avg Losing Trade Duration,27 days 00:00:00
Profit Factor,13.004669356401388
Expectancy,851.0592606307658
Sharpe Ratio,1.287117873508502
Calmar Ratio,2.715070431258886
Omega Ratio,1.3051310018746178
Sortino Ratio,2.1273481898489743
