,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,13115.238225949217
Total Return [%],31.152382259492168
Benchmark Return [%],142.62612101025786
Max Gross Exposure [%],100.0
Total Fees Paid,44.35493639118755
Max Drawdown [%],13.945684419144571
Max Drawdown Duration,326 days 00:00:00
Total Trades,2
Total Closed Trades,2
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],100.0
Best Trade [%],23.53929667367984
Worst Trade [%],6.188875553243761
Avg Winning Trade [%],14.8640861134618
Avg Losing Trade [%],
Avg Winning Trade Duration,28 days 00:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,1557.6191129746087
Sharpe Ratio,1.2811460962896515
Calmar Ratio,1.5561109121433174
Omega Ratio,1.7369743665875488
Sortino Ratio,2.188168394822946
