Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
AXP,single_ma,0,0.0,-0.0,inf,,,0
AXP,two_ma,0,0.0,-0.0,inf,,,0
AXP,three_ma,0,0.0,-0.0,inf,,,0
AXP,channel,0,0.0,-0.0,inf,,,0
AXP,support_resistance,0,0.0,-0.0,inf,,,0
AXP,price_momentum,0,0.0,-0.0,inf,,,0
AXP,low_volatility,0,0.0,-0.0,inf,,,0
AXP,value,0,0.0,-0.0,inf,,,0
AXP,implied_volatility,0,0.0,-0.0,inf,,,0
AXP,earnings_momentum,0,0.0,-0.0,inf,,,0
AXP,residual_momentum,0,0.0,-0.0,inf,,,0
AXP,multifactor,0,0.0,-0.0,inf,,,0
AXP,weighted_regression,0,0.0,-0.0,inf,,,0
AXP,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
AXP,pairs_trading,0,0.0,-0.0,inf,,,0
AXP,stat_arb,0,0.0,-0.0,inf,,,0
AXP,market_making,0,0.0,-0.0,inf,,,0
AXP,event_driven,0,0.0,-0.0,inf,,,0
AXP,knn,0,0.0,-0.0,inf,,,0
AXP,alpha_combos,0,0.0,-0.0,inf,,,0
AXP,sector_momentum,0,0.0,-0.0,inf,,,0
AXP,alpha_rotation,0,0.0,-0.0,inf,,,0
AXP,r_squared,0,0.0,-0.0,inf,,,0
AXP,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
AXP,leveraged_etfs,0,0.0,-0.0,inf,,,0
AXP,multi_asset_trend,0,0.0,-0.0,inf,,,0
AXP,volatility_carry,0,0.0,-0.0,inf,,,0
AXP,vix_futures_basis,0,0.0,-0.0,inf,,,0
AXP,variance_swaps,0,0.0,-0.0,inf,,,0
AXP,fx_moving_averages,0,0.0,-0.0,inf,,,0
AXP,fx_carry_trade,0,0.0,-0.0,inf,,,0
AXP,fx_triangular_arb,0,0.0,-0.0,inf,,,0
AXP,roll_yields,0,0.0,-0.0,inf,,,0
AXP,hedging_pressure,0,0.0,-0.0,inf,,,0
AXP,trend_following,0,0.0,-0.0,inf,,,0
AXP,contrarian,0,0.0,-0.0,inf,,,0
AXP,hedging_with_futures,0,0.0,-0.0,inf,,,0
AXP,ann_crypto,0,0.0,-0.0,inf,,,0
AXP,sentiment_crypto,0,0.0,-0.0,inf,,,0
AXP,carry_factor,0,0.0,-0.0,inf,,,0
AXP,bullets,0,0.0,-0.0,inf,,,0
AXP,barbells,0,0.0,-0.0,inf,,,0
AXP,ladders,0,0.0,-0.0,inf,,,0
AXP,bond_immunization,0,0.0,-0.0,inf,,,0
AXP,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
AXP,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
AXP,regression_butterfly,0,0.0,-0.0,inf,,,0
AXP,low_risk_factor,0,0.0,-0.0,inf,,,0
AXP,value_factor,0,0.0,-0.0,inf,,,0
AXP,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
AXP,yield_curve_spreads,0,0.0,-0.0,inf,,,0
AXP,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
AXP,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
AXP,cash_and_carry,0,0.0,-0.0,inf,,,0
AXP,intraday_index_arb,0,0.0,-0.0,inf,,,0
AXP,volatility_targeting,0,0.0,-0.0,inf,,,0
AXP,fundamental_macro,0,0.0,-0.0,inf,,,0
AXP,economic_announcements,0,0.0,-0.0,inf,,,0
AXP,inflation_swaps,0,0.0,-0.0,inf,,,0
AXP,weather_risk,0,0.0,-0.0,inf,,,0
AXP,distressed_debt,0,0.0,-0.0,inf,,,0
AXP,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
AXP,real_estate_diversity,0,0.0,-0.0,inf,,,0
AXP,fix_and_flip,0,0.0,-0.0,inf,,,0
AXP,cdo_tranche,0,0.0,-0.0,inf,,,0
AXP,mbs,0,0.0,-0.0,inf,,,0
AXP,convertible_arbitrage,0,0.0,-0.0,inf,,,0
AXP,muni_arbitrage,0,0.0,-0.0,inf,,,0
