,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,9654.024932333132
Total Return [%],-3.4597506766686816
Benchmark Return [%],22.22504151808966
Max Gross Exposure [%],100.0
Total Fees Paid,127.87089560011164
Max Drawdown [%],31.08181606016243
Max Drawdown Duration,354 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],42.857142857142854
Best Trade [%],20.71605796316072
Worst Trade [%],-12.516252359467575
Avg Winning Trade [%],11.739164098868745
Avg Losing Trade [%],-8.503967936144631
Avg Winning Trade Duration,75 days 08:00:00
Avg Losing Trade Duration,19 days 06:00:00
Profit Factor,0.8940614723412689
Expectancy,-49.4250096666953
Sharpe Ratio,0.04993189382635064
Calmar Ratio,-0.08100255878653297
Omega Ratio,1.0089083718272058
Sortino Ratio,0.07053352839005693
