,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,53906.50574088695
Total Return [%],439.06505740886945
Benchmark Return [%],480.2331263127937
Max Gross Exposure [%],100.0
Total Fees Paid,142.53026323384748
Max Drawdown [%],21.0138399316515
Max Drawdown Duration,56 days 00:00:00
Total Trades,3
Total Closed Trades,2
Total Open Trades,1
Open Trade PnL,-2770.223825739631
Win Rate [%],50.0
Best Trade [%],491.2838224353332
Worst Trade [%],-4.070758840466448
Avg Winning Trade [%],491.2838224353332
Avg Losing Trade [%],-4.070758840466448
Avg Winning Trade Duration,421 days 00:00:00
Avg Losing Trade Duration,1 days 00:00:00
Profit Factor,115.77812399920846
Expectancy,23338.36478331329
Sharpe Ratio,2.7201618561174277
Calmar Ratio,11.399959352011567
Omega Ratio,1.5114634972050105
Sortino Ratio,4.555071065060742
