,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,12494.078081609583
Total Return [%],24.94078081609583
Benchmark Return [%],18.273256653351844
Max Gross Exposure [%],100.0
Total Fees Paid,152.07207058177286
Max Drawdown [%],23.383298218595876
Max Drawdown Duration,211 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],42.857142857142854
Best Trade [%],30.78805118534745
Worst Trade [%],-6.582361870750418
Avg Winning Trade [%],15.323741565684065
Avg Losing Trade [%],-4.624445216671863
Avg Winning Trade Duration,58 days 08:00:00
Avg Losing Trade Duration,24 days 00:00:00
Profit Factor,2.2143255776778137
Expectancy,356.2968688013693
Sharpe Ratio,0.7308617182168361
Calmar Ratio,0.7499616604038069
Omega Ratio,1.1491529298909786
Sortino Ratio,1.0729990222561605
