Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
HD,single_ma,0,0.0,-0.0,inf,,,0
HD,two_ma,0,0.0,-0.0,inf,,,0
HD,three_ma,0,0.0,-0.0,inf,,,0
HD,channel,0,0.0,-0.0,inf,,,0
HD,support_resistance,0,0.0,-0.0,inf,,,0
HD,price_momentum,0,0.0,-0.0,inf,,,0
HD,low_volatility,0,0.0,-0.0,inf,,,0
HD,value,0,0.0,-0.0,inf,,,0
HD,implied_volatility,0,0.0,-0.0,inf,,,0
HD,earnings_momentum,0,0.0,-0.0,inf,,,0
HD,residual_momentum,0,0.0,-0.0,inf,,,0
HD,multifactor,0,0.0,-0.0,inf,,,0
HD,weighted_regression,0,0.0,-0.0,inf,,,0
HD,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
HD,pairs_trading,0,0.0,-0.0,inf,,,0
HD,stat_arb,0,0.0,-0.0,inf,,,0
HD,market_making,0,0.0,-0.0,inf,,,0
HD,event_driven,0,0.0,-0.0,inf,,,0
HD,knn,0,0.0,-0.0,inf,,,0
HD,alpha_combos,0,0.0,-0.0,inf,,,0
HD,sector_momentum,0,0.0,-0.0,inf,,,0
HD,alpha_rotation,0,0.0,-0.0,inf,,,0
HD,r_squared,0,0.0,-0.0,inf,,,0
HD,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
HD,leveraged_etfs,0,0.0,-0.0,inf,,,0
HD,multi_asset_trend,0,0.0,-0.0,inf,,,0
HD,volatility_carry,0,0.0,-0.0,inf,,,0
HD,vix_futures_basis,0,0.0,-0.0,inf,,,0
HD,variance_swaps,0,0.0,-0.0,inf,,,0
HD,fx_moving_averages,0,0.0,-0.0,inf,,,0
HD,fx_carry_trade,0,0.0,-0.0,inf,,,0
HD,fx_triangular_arb,0,0.0,-0.0,inf,,,0
HD,roll_yields,0,0.0,-0.0,inf,,,0
HD,hedging_pressure,0,0.0,-0.0,inf,,,0
HD,trend_following,0,0.0,-0.0,inf,,,0
HD,contrarian,0,0.0,-0.0,inf,,,0
HD,hedging_with_futures,0,0.0,-0.0,inf,,,0
HD,ann_crypto,0,0.0,-0.0,inf,,,0
HD,sentiment_crypto,0,0.0,-0.0,inf,,,0
HD,carry_factor,0,0.0,-0.0,inf,,,0
HD,bullets,0,0.0,-0.0,inf,,,0
HD,barbells,0,0.0,-0.0,inf,,,0
HD,ladders,0,0.0,-0.0,inf,,,0
HD,bond_immunization,0,0.0,-0.0,inf,,,0
HD,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
HD,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
HD,regression_butterfly,0,0.0,-0.0,inf,,,0
HD,low_risk_factor,0,0.0,-0.0,inf,,,0
HD,value_factor,0,0.0,-0.0,inf,,,0
HD,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
HD,yield_curve_spreads,0,0.0,-0.0,inf,,,0
HD,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
HD,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
HD,cash_and_carry,0,0.0,-0.0,inf,,,0
HD,intraday_index_arb,0,0.0,-0.0,inf,,,0
HD,volatility_targeting,0,0.0,-0.0,inf,,,0
HD,fundamental_macro,0,0.0,-0.0,inf,,,0
HD,economic_announcements,0,0.0,-0.0,inf,,,0
HD,inflation_swaps,0,0.0,-0.0,inf,,,0
HD,weather_risk,0,0.0,-0.0,inf,,,0
HD,distressed_debt,0,0.0,-0.0,inf,,,0
HD,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
HD,real_estate_diversity,0,0.0,-0.0,inf,,,0
HD,fix_and_flip,0,0.0,-0.0,inf,,,0
HD,cdo_tranche,0,0.0,-0.0,inf,,,0
HD,mbs,0,0.0,-0.0,inf,,,0
HD,convertible_arbitrage,0,0.0,-0.0,inf,,,0
HD,muni_arbitrage,0,0.0,-0.0,inf,,,0
