,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,8649.77525856093
Total Return [%],-13.502247414390695
Benchmark Return [%],-16.3493435436305
Max Gross Exposure [%],100.0
Total Fees Paid,55.32348421117031
Max Drawdown [%],30.99737975228122
Max Drawdown Duration,393 days 00:00:00
Total Trades,3
Total Closed Trades,3
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],0.0
Best Trade [%],-1.560159749335951
Worst Trade [%],-7.599949430566062
Avg Winning Trade [%],
Avg Losing Trade [%],-4.692819516533558
Avg Winning Trade Duration,
Avg Losing Trade Duration,59 days 00:00:00
Profit Factor,0.0
Expectancy,-450.0749138130231
Sharpe Ratio,-0.18355443126229035
Calmar Ratio,-0.3223051448757943
Omega Ratio,0.9574754703638638
Sortino Ratio,-0.2701509304175148
