,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,10595.571829125802
Total Return [%],5.955718291258017
Benchmark Return [%],-31.878061600105866
Max Gross Exposure [%],100.0
Total Fees Paid,140.3663897257125
Max Drawdown [%],36.89238972185494
Max Drawdown Duration,345 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],28.57142857142857
Best Trade [%],19.351938795025475
Worst Trade [%],-7.859988756932139
Avg Winning Trade [%],18.36659005109138
Avg Losing Trade [%],-5.419997994512062
Avg Winning Trade Duration,47 days 00:00:00
Avg Losing Trade Duration,15 days 04:48:00
Profit Factor,1.2156194053706002
Expectancy,85.08168987511436
Sharpe Ratio,0.29590512653317486
Calmar Ratio,0.11574102729705399
Omega Ratio,1.0791524435336273
Sortino Ratio,0.4458621680385127
