,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,16993.749572294244
Total Return [%],69.93749572294244
Benchmark Return [%],65.53737071191144
Max Gross Exposure [%],100.0
Total Fees Paid,89.35910771349775
Max Drawdown [%],26.7282759426638
Max Drawdown Duration,109 days 00:00:00
Total Trades,3
Total Closed Trades,3
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],66.66666666666666
Best Trade [%],59.357954438901274
Worst Trade [%],-11.292969545655867
Avg Winning Trade [%],39.81115702967922
Avg Losing Trade [%],-11.292969545655867
Avg Winning Trade Duration,148 days 00:00:00
Avg Losing Trade Duration,27 days 00:00:00
Profit Factor,4.236384068522361
Expectancy,2331.249857431414
Sharpe Ratio,1.1336747563973864
Calmar Ratio,1.7557930923960665
Omega Ratio,1.2235535410564438
Sortino Ratio,1.6886006163996163
