Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
HON,single_ma,0,0.0,-0.0,inf,,,0
HON,two_ma,0,0.0,-0.0,inf,,,0
HON,three_ma,0,0.0,-0.0,inf,,,0
HON,channel,0,0.0,-0.0,inf,,,0
HON,support_resistance,0,0.0,-0.0,inf,,,0
HON,price_momentum,0,0.0,-0.0,inf,,,0
HON,low_volatility,0,0.0,-0.0,inf,,,0
HON,value,0,0.0,-0.0,inf,,,0
HON,implied_volatility,0,0.0,-0.0,inf,,,0
HON,earnings_momentum,0,0.0,-0.0,inf,,,0
HON,residual_momentum,0,0.0,-0.0,inf,,,0
HON,multifactor,0,0.0,-0.0,inf,,,0
HON,weighted_regression,0,0.0,-0.0,inf,,,0
HON,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
HON,pairs_trading,0,0.0,-0.0,inf,,,0
HON,stat_arb,0,0.0,-0.0,inf,,,0
HON,market_making,0,0.0,-0.0,inf,,,0
HON,event_driven,0,0.0,-0.0,inf,,,0
HON,knn,0,0.0,-0.0,inf,,,0
HON,alpha_combos,0,0.0,-0.0,inf,,,0
HON,sector_momentum,0,0.0,-0.0,inf,,,0
HON,alpha_rotation,0,0.0,-0.0,inf,,,0
HON,r_squared,0,0.0,-0.0,inf,,,0
HON,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
HON,leveraged_etfs,0,0.0,-0.0,inf,,,0
HON,multi_asset_trend,0,0.0,-0.0,inf,,,0
HON,volatility_carry,0,0.0,-0.0,inf,,,0
HON,vix_futures_basis,0,0.0,-0.0,inf,,,0
HON,variance_swaps,0,0.0,-0.0,inf,,,0
HON,fx_moving_averages,0,0.0,-0.0,inf,,,0
HON,fx_carry_trade,0,0.0,-0.0,inf,,,0
HON,fx_triangular_arb,0,0.0,-0.0,inf,,,0
HON,roll_yields,0,0.0,-0.0,inf,,,0
HON,hedging_pressure,0,0.0,-0.0,inf,,,0
HON,trend_following,0,0.0,-0.0,inf,,,0
HON,contrarian,0,0.0,-0.0,inf,,,0
HON,hedging_with_futures,0,0.0,-0.0,inf,,,0
HON,ann_crypto,0,0.0,-0.0,inf,,,0
HON,sentiment_crypto,0,0.0,-0.0,inf,,,0
HON,carry_factor,0,0.0,-0.0,inf,,,0
HON,bullets,0,0.0,-0.0,inf,,,0
HON,barbells,0,0.0,-0.0,inf,,,0
HON,ladders,0,0.0,-0.0,inf,,,0
HON,bond_immunization,0,0.0,-0.0,inf,,,0
HON,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
HON,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
HON,regression_butterfly,0,0.0,-0.0,inf,,,0
HON,low_risk_factor,0,0.0,-0.0,inf,,,0
HON,value_factor,0,0.0,-0.0,inf,,,0
HON,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
HON,yield_curve_spreads,0,0.0,-0.0,inf,,,0
HON,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
HON,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
HON,cash_and_carry,0,0.0,-0.0,inf,,,0
HON,intraday_index_arb,0,0.0,-0.0,inf,,,0
HON,volatility_targeting,0,0.0,-0.0,inf,,,0
HON,fundamental_macro,0,0.0,-0.0,inf,,,0
HON,economic_announcements,0,0.0,-0.0,inf,,,0
HON,inflation_swaps,0,0.0,-0.0,inf,,,0
HON,weather_risk,0,0.0,-0.0,inf,,,0
HON,distressed_debt,0,0.0,-0.0,inf,,,0
HON,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
HON,real_estate_diversity,0,0.0,-0.0,inf,,,0
HON,fix_and_flip,0,0.0,-0.0,inf,,,0
HON,cdo_tranche,0,0.0,-0.0,inf,,,0
HON,mbs,0,0.0,-0.0,inf,,,0
HON,convertible_arbitrage,0,0.0,-0.0,inf,,,0
HON,muni_arbitrage,0,0.0,-0.0,inf,,,0
