,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,6235.772783703281
Total Return [%],-37.642272162967195
Benchmark Return [%],0.6409042546972055
Max Gross Exposure [%],100.0
Total Fees Paid,119.46647691624557
Max Drawdown [%],46.133557795321
Max Drawdown Duration,396 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],42.857142857142854
Best Trade [%],7.2507311549124935
Worst Trade [%],-24.611509478807367
Avg Winning Trade [%],6.435410865938092
Avg Losing Trade [%],-14.969260204670503
Avg Winning Trade Duration,60 days 08:00:00
Avg Losing Trade Duration,12 days 18:00:00
Profit Factor,0.305084719479529
Expectancy,-537.7467451852457
Sharpe Ratio,-0.938903125227521
Calmar Ratio,-0.627901140012974
Omega Ratio,0.8217429268405133
Sortino Ratio,-1.2379730321978204
