,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,7879.840140716837
Total Return [%],-21.201598592831633
Benchmark Return [%],24.726454259224617
Max Gross Exposure [%],100.0
Total Fees Paid,170.14177606261825
Max Drawdown [%],36.52001392641513
Max Drawdown Duration,374 days 00:00:00
Total Trades,10
Total Closed Trades,10
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],20.0
Best Trade [%],16.432058832198138
Worst Trade [%],-14.792361701530272
Avg Winning Trade [%],13.965150026477952
Avg Losing Trade [%],-5.970772080875345
Avg Winning Trade Duration,75 days 00:00:00
Avg Losing Trade Duration,18 days 18:00:00
Profit Factor,0.4961026086648879
Expectancy,-212.01598592831644
Sharpe Ratio,-0.30014011103975624
Calmar Ratio,-0.43557560787544203
Omega Ratio,0.94769650691074
Sortino Ratio,-0.4330741141192341
