,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,4413.808270121546
Total Return [%],-55.86191729878453
Benchmark Return [%],-70.91088794990851
Max Gross Exposure [%],100.0
Total Fees Paid,65.39396654133161
Max Drawdown [%],56.13205906263601
Max Drawdown Duration,345 days 00:00:00
Total Trades,5
Total Closed Trades,4
Total Open Trades,1
Open Trade PnL,-992.1709045299967
Win Rate [%],0.0
Best Trade [%],-9.580330305990923
Worst Trade [%],-16.505455263055595
Avg Winning Trade [%],
Avg Losing Trade [%],-14.223423769609756
Avg Winning Trade Duration,
Avg Losing Trade Duration,18 days 06:00:00
Profit Factor,0.0
Expectancy,-1148.5052063371143
Sharpe Ratio,-2.262164632671821
Calmar Ratio,-0.7973903256681222
Omega Ratio,0.42632201876214404
Sortino Ratio,-2.8106613716318445
