,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,10903.90011905234
Total Return [%],9.039001190523395
Benchmark Return [%],12.458576154780454
Max Gross Exposure [%],100.0
Total Fees Paid,124.60073934170717
Max Drawdown [%],16.91922721059468
Max Drawdown Duration,409 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],9.351317365269479
Worst Trade [%],-5.260922360495508
Avg Winning Trade [%],5.95083881966075
Avg Losing Trade [%],-2.7699696772365545
Avg Winning Trade Duration,17 days 16:00:00
Avg Losing Trade Duration,9 days 16:00:00
Profit Factor,2.0155025876170334
Expectancy,150.65001984205637
Sharpe Ratio,0.4187505678062973
Calmar Ratio,0.38304102182790767
Omega Ratio,1.1612939404190534
Sortino Ratio,0.6392892415120123
