,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,8390.893084109384
Total Return [%],-16.09106915890616
Benchmark Return [%],12.615107937171821
Max Gross Exposure [%],100.0
Total Fees Paid,54.20955818908659
Max Drawdown [%],33.995705037864674
Max Drawdown Duration,346 days 00:00:00
Total Trades,3
Total Closed Trades,3
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],0.0
Best Trade [%],-1.843571025385205
Worst Trade [%],-8.697737993262058
Avg Winning Trade [%],
Avg Losing Trade [%],-5.643297687804914
Avg Winning Trade Duration,
Avg Losing Trade Duration,73 days 16:00:00
Profit Factor,0.0
Expectancy,-536.3689719635387
Sharpe Ratio,-0.32255813560006613
Calmar Ratio,-0.3509659974554699
Omega Ratio,0.9326011620467707
Sortino Ratio,-0.4130404921781775
