Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
IBM,single_ma,0,0.0,-0.0,inf,,,0
IBM,two_ma,0,0.0,-0.0,inf,,,0
IBM,three_ma,0,0.0,-0.0,inf,,,0
IBM,channel,0,0.0,-0.0,inf,,,0
IBM,support_resistance,0,0.0,-0.0,inf,,,0
IBM,price_momentum,0,0.0,-0.0,inf,,,0
IBM,low_volatility,0,0.0,-0.0,inf,,,0
IBM,value,0,0.0,-0.0,inf,,,0
IBM,implied_volatility,0,0.0,-0.0,inf,,,0
IBM,earnings_momentum,0,0.0,-0.0,inf,,,0
IBM,residual_momentum,0,0.0,-0.0,inf,,,0
IBM,multifactor,0,0.0,-0.0,inf,,,0
IBM,weighted_regression,0,0.0,-0.0,inf,,,0
IBM,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
IBM,pairs_trading,0,0.0,-0.0,inf,,,0
IBM,stat_arb,0,0.0,-0.0,inf,,,0
IBM,market_making,0,0.0,-0.0,inf,,,0
IBM,event_driven,0,0.0,-0.0,inf,,,0
IBM,knn,0,0.0,-0.0,inf,,,0
IBM,alpha_combos,0,0.0,-0.0,inf,,,0
IBM,sector_momentum,0,0.0,-0.0,inf,,,0
IBM,alpha_rotation,0,0.0,-0.0,inf,,,0
IBM,r_squared,0,0.0,-0.0,inf,,,0
IBM,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
IBM,leveraged_etfs,0,0.0,-0.0,inf,,,0
IBM,multi_asset_trend,0,0.0,-0.0,inf,,,0
IBM,volatility_carry,0,0.0,-0.0,inf,,,0
IBM,vix_futures_basis,0,0.0,-0.0,inf,,,0
IBM,variance_swaps,0,0.0,-0.0,inf,,,0
IBM,fx_moving_averages,0,0.0,-0.0,inf,,,0
IBM,fx_carry_trade,0,0.0,-0.0,inf,,,0
IBM,fx_triangular_arb,0,0.0,-0.0,inf,,,0
IBM,roll_yields,0,0.0,-0.0,inf,,,0
IBM,hedging_pressure,0,0.0,-0.0,inf,,,0
IBM,trend_following,0,0.0,-0.0,inf,,,0
IBM,contrarian,0,0.0,-0.0,inf,,,0
IBM,hedging_with_futures,0,0.0,-0.0,inf,,,0
IBM,ann_crypto,0,0.0,-0.0,inf,,,0
IBM,sentiment_crypto,0,0.0,-0.0,inf,,,0
IBM,carry_factor,0,0.0,-0.0,inf,,,0
IBM,bullets,0,0.0,-0.0,inf,,,0
IBM,barbells,0,0.0,-0.0,inf,,,0
IBM,ladders,0,0.0,-0.0,inf,,,0
IBM,bond_immunization,0,0.0,-0.0,inf,,,0
IBM,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
IBM,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
IBM,regression_butterfly,0,0.0,-0.0,inf,,,0
IBM,low_risk_factor,0,0.0,-0.0,inf,,,0
IBM,value_factor,0,0.0,-0.0,inf,,,0
IBM,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
IBM,yield_curve_spreads,0,0.0,-0.0,inf,,,0
IBM,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
IBM,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
IBM,cash_and_carry,0,0.0,-0.0,inf,,,0
IBM,intraday_index_arb,0,0.0,-0.0,inf,,,0
IBM,volatility_targeting,0,0.0,-0.0,inf,,,0
IBM,fundamental_macro,0,0.0,-0.0,inf,,,0
IBM,economic_announcements,0,0.0,-0.0,inf,,,0
IBM,inflation_swaps,0,0.0,-0.0,inf,,,0
IBM,weather_risk,0,0.0,-0.0,inf,,,0
IBM,distressed_debt,0,0.0,-0.0,inf,,,0
IBM,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
IBM,real_estate_diversity,0,0.0,-0.0,inf,,,0
IBM,fix_and_flip,0,0.0,-0.0,inf,,,0
IBM,cdo_tranche,0,0.0,-0.0,inf,,,0
IBM,mbs,0,0.0,-0.0,inf,,,0
IBM,convertible_arbitrage,0,0.0,-0.0,inf,,,0
IBM,muni_arbitrage,0,0.0,-0.0,inf,,,0
