,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,7593.03570388041
Total Return [%],-24.069642961195896
Benchmark Return [%],-16.3493435436305
Max Gross Exposure [%],100.0
Total Fees Paid,278.0796341103346
Max Drawdown [%],43.93421687543718
Max Drawdown Duration,402 days 00:00:00
Total Trades,16
Total Closed Trades,15
Total Open Trades,1
Open Trade PnL,161.4130657902606
Win Rate [%],33.33333333333333
Best Trade [%],20.89345422530982
Worst Trade [%],-15.373436690146377
Avg Winning Trade [%],7.7384477053889205
Avg Losing Trade [%],-6.31124965709928
Avg Winning Trade Duration,19 days 19:12:00
Avg Losing Trade Duration,13 days 16:48:00
Profit Factor,0.5855139378236868
Expectancy,-171.22515746065676
Sharpe Ratio,-0.49635766893441036
Calmar Ratio,-0.4122369819020268
Omega Ratio,0.9063935798614896
Sortino Ratio,-0.6894302993191322
