Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
NVDA,single_ma,0,0.0,-0.0,inf,,,0
NVDA,two_ma,0,0.0,-0.0,inf,,,0
NVDA,three_ma,0,0.0,-0.0,inf,,,0
NVDA,channel,0,0.0,-0.0,inf,,,0
NVDA,support_resistance,0,0.0,-0.0,inf,,,0
NVDA,price_momentum,0,0.0,-0.0,inf,,,0
NVDA,low_volatility,0,0.0,-0.0,inf,,,0
NVDA,value,0,0.0,-0.0,inf,,,0
NVDA,implied_volatility,0,0.0,-0.0,inf,,,0
NVDA,earnings_momentum,0,0.0,-0.0,inf,,,0
NVDA,residual_momentum,0,0.0,-0.0,inf,,,0
NVDA,multifactor,0,0.0,-0.0,inf,,,0
NVDA,weighted_regression,0,0.0,-0.0,inf,,,0
NVDA,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
NVDA,pairs_trading,0,0.0,-0.0,inf,,,0
NVDA,stat_arb,0,0.0,-0.0,inf,,,0
NVDA,market_making,0,0.0,-0.0,inf,,,0
NVDA,event_driven,0,0.0,-0.0,inf,,,0
NVDA,knn,0,0.0,-0.0,inf,,,0
NVDA,alpha_combos,0,0.0,-0.0,inf,,,0
NVDA,sector_momentum,0,0.0,-0.0,inf,,,0
NVDA,alpha_rotation,0,0.0,-0.0,inf,,,0
NVDA,r_squared,0,0.0,-0.0,inf,,,0
NVDA,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
NVDA,leveraged_etfs,0,0.0,-0.0,inf,,,0
NVDA,multi_asset_trend,0,0.0,-0.0,inf,,,0
NVDA,volatility_carry,0,0.0,-0.0,inf,,,0
NVDA,vix_futures_basis,0,0.0,-0.0,inf,,,0
NVDA,variance_swaps,0,0.0,-0.0,inf,,,0
NVDA,fx_moving_averages,0,0.0,-0.0,inf,,,0
NVDA,fx_carry_trade,0,0.0,-0.0,inf,,,0
NVDA,fx_triangular_arb,0,0.0,-0.0,inf,,,0
NVDA,roll_yields,0,0.0,-0.0,inf,,,0
NVDA,hedging_pressure,0,0.0,-0.0,inf,,,0
NVDA,trend_following,0,0.0,-0.0,inf,,,0
NVDA,contrarian,0,0.0,-0.0,inf,,,0
NVDA,hedging_with_futures,0,0.0,-0.0,inf,,,0
NVDA,ann_crypto,0,0.0,-0.0,inf,,,0
NVDA,sentiment_crypto,0,0.0,-0.0,inf,,,0
NVDA,carry_factor,0,0.0,-0.0,inf,,,0
NVDA,bullets,0,0.0,-0.0,inf,,,0
NVDA,barbells,0,0.0,-0.0,inf,,,0
NVDA,ladders,0,0.0,-0.0,inf,,,0
NVDA,bond_immunization,0,0.0,-0.0,inf,,,0
NVDA,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
NVDA,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
NVDA,regression_butterfly,0,0.0,-0.0,inf,,,0
NVDA,low_risk_factor,0,0.0,-0.0,inf,,,0
NVDA,value_factor,0,0.0,-0.0,inf,,,0
NVDA,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
NVDA,yield_curve_spreads,0,0.0,-0.0,inf,,,0
NVDA,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
NVDA,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
NVDA,cash_and_carry,0,0.0,-0.0,inf,,,0
NVDA,intraday_index_arb,0,0.0,-0.0,inf,,,0
NVDA,volatility_targeting,0,0.0,-0.0,inf,,,0
NVDA,fundamental_macro,0,0.0,-0.0,inf,,,0
NVDA,economic_announcements,0,0.0,-0.0,inf,,,0
NVDA,inflation_swaps,0,0.0,-0.0,inf,,,0
NVDA,weather_risk,0,0.0,-0.0,inf,,,0
NVDA,distressed_debt,0,0.0,-0.0,inf,,,0
NVDA,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
NVDA,real_estate_diversity,0,0.0,-0.0,inf,,,0
NVDA,fix_and_flip,0,0.0,-0.0,inf,,,0
NVDA,cdo_tranche,0,0.0,-0.0,inf,,,0
NVDA,mbs,0,0.0,-0.0,inf,,,0
NVDA,convertible_arbitrage,0,0.0,-0.0,inf,,,0
NVDA,muni_arbitrage,0,0.0,-0.0,inf,,,0
