,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,19905.21415005459
Total Return [%],99.05214150054591
Benchmark Return [%],59.80704587504266
Max Gross Exposure [%],100.0
Total Fees Paid,246.07105946965984
Max Drawdown [%],15.366886355710498
Max Drawdown Duration,114 days 00:00:00
Total Trades,9
Total Closed Trades,9
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],100.0
Best Trade [%],21.70448553055099
Worst Trade [%],1.3162197538915723
Avg Winning Trade [%],8.120029081212483
Avg Losing Trade [%],
Avg Winning Trade Duration,21 days 02:40:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,1100.579350006066
Sharpe Ratio,2.1418121689745098
Calmar Ratio,4.216536746722289
Omega Ratio,1.6399440635426896
Sortino Ratio,4.024225168241051
