,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,5627.074863779859
Total Return [%],-43.72925136220141
Benchmark Return [%],-0.8148974805679998
Max Gross Exposure [%],100.0
Total Fees Paid,262.35506502906213
Max Drawdown [%],46.88145451562027
Max Drawdown Duration,458 days 00:00:00
Total Trades,19
Total Closed Trades,19
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],26.31578947368421
Best Trade [%],21.725189120932388
Worst Trade [%],-12.286211570905897
Avg Winning Trade [%],8.575754890924838
Avg Losing Trade [%],-6.674173799483181
Avg Winning Trade Duration,24 days 00:00:00
Avg Losing Trade Duration,7 days 15:25:42.857142
Profit Factor,0.3845026482498379
Expectancy,-230.1539545379024
Sharpe Ratio,-1.0334944879594217
Calmar Ratio,-0.7253394093949473
Omega Ratio,0.8030025265788236
Sortino Ratio,-1.3594481208823526
