,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,9571.625759930103
Total Return [%],-4.283742400698975
Benchmark Return [%],4.715669991903271
Max Gross Exposure [%],100.0
Total Fees Paid,76.80435931242727
Max Drawdown [%],22.933685143835618
Max Drawdown Duration,341 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],75.0
Best Trade [%],2.9089784317864855
Worst Trade [%],-11.468582698954814
Avg Winning Trade [%],2.6335402082807007
Avg Losing Trade [%],-11.468582698954814
Avg Winning Trade Duration,68 days 08:00:00
Avg Losing Trade Duration,9 days 00:00:00
Profit Factor,0.6350291833150176
Expectancy,-107.09356001747432
Sharpe Ratio,-0.004131685054556949
Calmar Ratio,-0.13582198263167564
Omega Ratio,0.9990912846790632
Sortino Ratio,-0.005801824021473149
