,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,25362.263474320185
Total Return [%],153.62263474320187
Benchmark Return [%],242.84754560472282
Max Gross Exposure [%],100.0
Total Fees Paid,820.315222705442
Max Drawdown [%],30.15041164998809
Max Drawdown Duration,205 days 00:00:00
Total Trades,25
Total Closed Trades,25
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],32.0
Best Trade [%],58.93451397051056
Worst Trade [%],-9.022431150160557
Avg Winning Trade [%],23.959616395733693
Avg Losing Trade [%],-3.941117194353759
Avg Winning Trade Duration,27 days 12:00:00
Avg Losing Trade Duration,4 days 01:24:42.352941
Profit Factor,2.338006596769557
Expectancy,614.4905389728074
Sharpe Ratio,1.6658000322296267
Calmar Ratio,3.2084152682143463
Omega Ratio,1.3565524544354934
Sortino Ratio,2.6607416198900458
