,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,9553.739021224053
Total Return [%],-4.462609787759466
Benchmark Return [%],130.8053603664881
Max Gross Exposure [%],100.0
Total Fees Paid,98.1836887310272
Max Drawdown [%],9.436987744494418
Max Drawdown Duration,344 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],20.0
Best Trade [%],0.05580991905625428
Worst Trade [%],-1.9573665358091346
Avg Winning Trade [%],0.05580991905625428
Avg Losing Trade [%],-1.148298091649884
Avg Winning Trade Duration,2 days 00:00:00
Avg Losing Trade Duration,7 days 00:00:00
Profit Factor,0.012211831800237391
Expectancy,-89.25219575518929
Sharpe Ratio,-0.41440822725630433
Calmar Ratio,-0.34596512382066824
Omega Ratio,0.8003067152286623
Sortino Ratio,-0.502752390933513
