,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,15452.448214962747
Total Return [%],54.524482149627474
Benchmark Return [%],123.23338289101207
Max Gross Exposure [%],100.0
Total Fees Paid,533.9068705177124
Max Drawdown [%],22.248226342210884
Max Drawdown Duration,219 days 00:00:00
Total Trades,26
Total Closed Trades,25
Total Open Trades,1
Open Trade PnL,3016.539543108738
Win Rate [%],32.0
Best Trade [%],20.348815876664265
Worst Trade [%],-5.509253534974901
Avg Winning Trade [%],8.090024828250451
Avg Losing Trade [%],-2.2522756168631837
Avg Winning Trade Duration,19 days 18:00:00
Avg Losing Trade Duration,5 days 05:38:49.411764
Profit Factor,1.6026841933544786
Expectancy,97.43634687416034
Sharpe Ratio,1.1595605861318277
Calmar Ratio,1.669077038397941
Omega Ratio,1.246885297252152
Sortino Ratio,1.7855435010973422
