,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,11551.716088121457
Total Return [%],15.517160881214567
Benchmark Return [%],24.726454259224617
Max Gross Exposure [%],100.0
Total Fees Paid,277.39616219073616
Max Drawdown [%],24.826703087492167
Max Drawdown Duration,193 days 00:00:00
Total Trades,13
Total Closed Trades,12
Total Open Trades,1
Open Trade PnL,-2013.9279565790748
Win Rate [%],75.0
Best Trade [%],11.591766738920429
Worst Trade [%],-9.6304487173607
Avg Winning Trade [%],5.855606579414671
Avg Losing Trade [%],-6.424462254699748
Avg Winning Trade Duration,15 days 02:40:00
Avg Losing Trade Duration,23 days 16:00:00
Profit Factor,2.571849893762114
Expectancy,297.13700372504445
Sharpe Ratio,0.481285275375094
Calmar Ratio,0.4454065063437015
Omega Ratio,1.1099193534761425
Sortino Ratio,0.7798609710107197
