Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
NKE,single_ma,0,0.0,-0.0,inf,,,0
NKE,two_ma,0,0.0,-0.0,inf,,,0
NKE,three_ma,0,0.0,-0.0,inf,,,0
NKE,channel,0,0.0,-0.0,inf,,,0
NKE,support_resistance,0,0.0,-0.0,inf,,,0
NKE,price_momentum,0,0.0,-0.0,inf,,,0
NKE,low_volatility,0,0.0,-0.0,inf,,,0
NKE,value,0,0.0,-0.0,inf,,,0
NKE,implied_volatility,0,0.0,-0.0,inf,,,0
NKE,earnings_momentum,0,0.0,-0.0,inf,,,0
NKE,residual_momentum,0,0.0,-0.0,inf,,,0
NKE,multifactor,0,0.0,-0.0,inf,,,0
NKE,weighted_regression,0,0.0,-0.0,inf,,,0
NKE,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
NKE,pairs_trading,0,0.0,-0.0,inf,,,0
NKE,stat_arb,0,0.0,-0.0,inf,,,0
NKE,market_making,0,0.0,-0.0,inf,,,0
NKE,event_driven,0,0.0,-0.0,inf,,,0
NKE,knn,0,0.0,-0.0,inf,,,0
NKE,alpha_combos,0,0.0,-0.0,inf,,,0
NKE,sector_momentum,0,0.0,-0.0,inf,,,0
NKE,alpha_rotation,0,0.0,-0.0,inf,,,0
NKE,r_squared,0,0.0,-0.0,inf,,,0
NKE,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
NKE,leveraged_etfs,0,0.0,-0.0,inf,,,0
NKE,multi_asset_trend,0,0.0,-0.0,inf,,,0
NKE,volatility_carry,0,0.0,-0.0,inf,,,0
NKE,vix_futures_basis,0,0.0,-0.0,inf,,,0
NKE,variance_swaps,0,0.0,-0.0,inf,,,0
NKE,fx_moving_averages,0,0.0,-0.0,inf,,,0
NKE,fx_carry_trade,0,0.0,-0.0,inf,,,0
NKE,fx_triangular_arb,0,0.0,-0.0,inf,,,0
NKE,roll_yields,0,0.0,-0.0,inf,,,0
NKE,hedging_pressure,0,0.0,-0.0,inf,,,0
NKE,trend_following,0,0.0,-0.0,inf,,,0
NKE,contrarian,0,0.0,-0.0,inf,,,0
NKE,hedging_with_futures,0,0.0,-0.0,inf,,,0
NKE,ann_crypto,0,0.0,-0.0,inf,,,0
NKE,sentiment_crypto,0,0.0,-0.0,inf,,,0
NKE,carry_factor,0,0.0,-0.0,inf,,,0
NKE,bullets,0,0.0,-0.0,inf,,,0
NKE,barbells,0,0.0,-0.0,inf,,,0
NKE,ladders,0,0.0,-0.0,inf,,,0
NKE,bond_immunization,0,0.0,-0.0,inf,,,0
NKE,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
NKE,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
NKE,regression_butterfly,0,0.0,-0.0,inf,,,0
NKE,low_risk_factor,0,0.0,-0.0,inf,,,0
NKE,value_factor,0,0.0,-0.0,inf,,,0
NKE,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
NKE,yield_curve_spreads,0,0.0,-0.0,inf,,,0
NKE,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
NKE,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
NKE,cash_and_carry,0,0.0,-0.0,inf,,,0
NKE,intraday_index_arb,0,0.0,-0.0,inf,,,0
NKE,volatility_targeting,0,0.0,-0.0,inf,,,0
NKE,fundamental_macro,0,0.0,-0.0,inf,,,0
NKE,economic_announcements,0,0.0,-0.0,inf,,,0
NKE,inflation_swaps,0,0.0,-0.0,inf,,,0
NKE,weather_risk,0,0.0,-0.0,inf,,,0
NKE,distressed_debt,0,0.0,-0.0,inf,,,0
NKE,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
NKE,real_estate_diversity,0,0.0,-0.0,inf,,,0
NKE,fix_and_flip,0,0.0,-0.0,inf,,,0
NKE,cdo_tranche,0,0.0,-0.0,inf,,,0
NKE,mbs,0,0.0,-0.0,inf,,,0
NKE,convertible_arbitrage,0,0.0,-0.0,inf,,,0
NKE,muni_arbitrage,0,0.0,-0.0,inf,,,0
