,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,8578.303910852266
Total Return [%],-14.216960891477337
Benchmark Return [%],-31.788992225576894
Max Gross Exposure [%],100.0
Total Fees Paid,235.27868756252914
Max Drawdown [%],27.199911617325984
Max Drawdown Duration,247 days 00:00:00
Total Trades,12
Total Closed Trades,11
Total Open Trades,1
Open Trade PnL,-1055.693062491384
Win Rate [%],63.63636363636363
Best Trade [%],5.664093517108617
Worst Trade [%],-9.586007340158371
Avg Winning Trade [%],2.2130812452075026
Avg Losing Trade [%],-4.5666195462254935
Avg Winning Trade Duration,13 days 17:08:34.285714
Avg Losing Trade Duration,34 days 18:00:00
Profit Factor,0.8116464409983601
Expectancy,-33.27300242330463
Sharpe Ratio,-0.3232021550819349
Calmar Ratio,-0.3878962371955132
Omega Ratio,0.9382517958007837
Sortino Ratio,-0.47812098630108496
