Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
V,single_ma,0,0.0,-0.0,inf,,,0
V,two_ma,0,0.0,-0.0,inf,,,0
V,three_ma,0,0.0,-0.0,inf,,,0
V,channel,0,0.0,-0.0,inf,,,0
V,support_resistance,0,0.0,-0.0,inf,,,0
V,price_momentum,0,0.0,-0.0,inf,,,0
V,low_volatility,0,0.0,-0.0,inf,,,0
V,value,0,0.0,-0.0,inf,,,0
V,implied_volatility,0,0.0,-0.0,inf,,,0
V,earnings_momentum,0,0.0,-0.0,inf,,,0
V,residual_momentum,0,0.0,-0.0,inf,,,0
V,multifactor,0,0.0,-0.0,inf,,,0
V,weighted_regression,0,0.0,-0.0,inf,,,0
V,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
V,pairs_trading,0,0.0,-0.0,inf,,,0
V,stat_arb,0,0.0,-0.0,inf,,,0
V,market_making,0,0.0,-0.0,inf,,,0
V,event_driven,0,0.0,-0.0,inf,,,0
V,knn,0,0.0,-0.0,inf,,,0
V,alpha_combos,0,0.0,-0.0,inf,,,0
V,sector_momentum,0,0.0,-0.0,inf,,,0
V,alpha_rotation,0,0.0,-0.0,inf,,,0
V,r_squared,0,0.0,-0.0,inf,,,0
V,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
V,leveraged_etfs,0,0.0,-0.0,inf,,,0
V,multi_asset_trend,0,0.0,-0.0,inf,,,0
V,volatility_carry,0,0.0,-0.0,inf,,,0
V,vix_futures_basis,0,0.0,-0.0,inf,,,0
V,variance_swaps,0,0.0,-0.0,inf,,,0
V,fx_moving_averages,0,0.0,-0.0,inf,,,0
V,fx_carry_trade,0,0.0,-0.0,inf,,,0
V,fx_triangular_arb,0,0.0,-0.0,inf,,,0
V,roll_yields,0,0.0,-0.0,inf,,,0
V,hedging_pressure,0,0.0,-0.0,inf,,,0
V,trend_following,0,0.0,-0.0,inf,,,0
V,contrarian,0,0.0,-0.0,inf,,,0
V,hedging_with_futures,0,0.0,-0.0,inf,,,0
V,ann_crypto,0,0.0,-0.0,inf,,,0
V,sentiment_crypto,0,0.0,-0.0,inf,,,0
V,carry_factor,0,0.0,-0.0,inf,,,0
V,bullets,0,0.0,-0.0,inf,,,0
V,barbells,0,0.0,-0.0,inf,,,0
V,ladders,0,0.0,-0.0,inf,,,0
V,bond_immunization,0,0.0,-0.0,inf,,,0
V,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
V,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
V,regression_butterfly,0,0.0,-0.0,inf,,,0
V,low_risk_factor,0,0.0,-0.0,inf,,,0
V,value_factor,0,0.0,-0.0,inf,,,0
V,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
V,yield_curve_spreads,0,0.0,-0.0,inf,,,0
V,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
V,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
V,cash_and_carry,0,0.0,-0.0,inf,,,0
V,intraday_index_arb,0,0.0,-0.0,inf,,,0
V,volatility_targeting,0,0.0,-0.0,inf,,,0
V,fundamental_macro,0,0.0,-0.0,inf,,,0
V,economic_announcements,0,0.0,-0.0,inf,,,0
V,inflation_swaps,0,0.0,-0.0,inf,,,0
V,weather_risk,0,0.0,-0.0,inf,,,0
V,distressed_debt,0,0.0,-0.0,inf,,,0
V,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
V,real_estate_diversity,0,0.0,-0.0,inf,,,0
V,fix_and_flip,0,0.0,-0.0,inf,,,0
V,cdo_tranche,0,0.0,-0.0,inf,,,0
V,mbs,0,0.0,-0.0,inf,,,0
V,convertible_arbitrage,0,0.0,-0.0,inf,,,0
V,muni_arbitrage,0,0.0,-0.0,inf,,,0
