,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,11368.250380802301
Total Return [%],13.68250380802301
Benchmark Return [%],-18.72915698301474
Max Gross Exposure [%],100.0
Total Fees Paid,101.22600013178996
Max Drawdown [%],23.05971935012045
Max Drawdown Duration,208 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],60.0
Best Trade [%],16.601622410481028
Worst Trade [%],-5.2901518467441715
Avg Winning Trade [%],8.352549579947528
Avg Losing Trade [%],-5.2554376599421495
Avg Winning Trade Duration,37 days 00:00:00
Avg Losing Trade Duration,51 days 00:00:00
Profit Factor,2.3381759094185837
Expectancy,273.65007616046057
Sharpe Ratio,0.44636843097187906
Calmar Ratio,0.4229175407051365
Omega Ratio,1.1001023263423952
Sortino Ratio,0.672184749196617
