,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,13942.782551796889
Total Return [%],39.427825517968884
Benchmark Return [%],-89.28663858915232
Max Gross Exposure [%],100.0
Total Fees Paid,137.26274116355526
Max Drawdown [%],23.64978680833611
Max Drawdown Duration,274 days 00:00:00
Total Trades,7
Total Closed Trades,6
Total Open Trades,1
Open Trade PnL,1142.8891092899448
Win Rate [%],66.66666666666666
Best Trade [%],37.269614848257426
Worst Trade [%],-7.232215068888238
Avg Winning Trade [%],10.941757439341144
Avg Losing Trade [%],-6.468008270021361
Avg Winning Trade Duration,49 days 00:00:00
Avg Losing Trade Duration,17 days 12:00:00
Profit Factor,3.1852265863617064
Expectancy,466.6489070844904
Sharpe Ratio,0.960502041896415
Calmar Ratio,1.1533309235079152
Omega Ratio,1.2101940911613513
Sortino Ratio,1.5557880358573803
