,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,EKGYO.IS,844.6914388145916,2024-09-03,11.82681572341919,9.99000999000964,2024-10-02,10.060366250991821,8.49790524355204,-1510.5926616915112,-0.15121032543532026,Long,Closed,0
1,1,EKGYO.IS,826.4463716877368,2024-11-11,10.261919832229614,8.48092641189578,2025-02-12,12.93205753326416,10.68765202682323,2187.557036487917,0.257938452740178,Long,Closed,1
2,2,EKGYO.IS,717.7006709721113,2025-03-05,14.861764114379882,10.666298076717794,2025-03-21,11.477318841934204,8.237279433817033,-2447.9222204131893,-0.22950063862888248,Long,Closed,2
3,3,EKGYO.IS,622.6938858042678,2025-05-12,13.202026742935178,8.220821333048661,2025-10-14,17.52182239151001,10.910731671341598,2670.7787852870388,0.3248797993638065,Long,Closed,3
4,4,EKGYO.IS,515.6170705461072,2025-12-01,21.118253505706786,10.888932007661424,2026-03-02,21.868321323394774,11.275679778529785,364.58315908100104,0.03348199426945105,Long,Closed,4
5,5,EKGYO.IS,536.3270908422421,2026-04-10,20.981880535125732,11.253150947803078,2026-05-21,17.86139190673828,9.57954835973411,-1694.4352873768769,-0.1505742965002723,Long,Closed,5
6,6,EKGYO.IS,470.50411705805095,2026-06-15,20.319499992370606,9.560408402971007,2026-07-21,19.760399238586427,9.29734919646569,-281.91696410515203,-0.029487962461680128,Long,Closed,6
