,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,12843.381642706989
Total Return [%],28.433816427069885
Benchmark Return [%],22.22504151808966
Max Gross Exposure [%],100.0
Total Fees Paid,423.8685499206713
Max Drawdown [%],25.950681018557592
Max Drawdown Duration,71 days 00:00:00
Total Trades,16
Total Closed Trades,15
Total Open Trades,1
Open Trade PnL,0.0
Win Rate [%],60.0
Best Trade [%],18.227714219360664
Worst Trade [%],-10.427839810715
Avg Winning Trade [%],6.994022250554304
Avg Losing Trade [%],-5.251592764241833
Avg Winning Trade Duration,19 days 18:40:00
Avg Losing Trade Duration,9 days 00:00:00
Profit Factor,1.6445792456962864
Expectancy,202.46779856695412
Sharpe Ratio,0.8226443760824435
Calmar Ratio,0.7689747882071136
Omega Ratio,1.1815559887154687
Sortino Ratio,1.3671958226311431
