,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,18984.108337834245
Total Return [%],89.84108337834242
Benchmark Return [%],12.615107937171821
Max Gross Exposure [%],100.0
Total Fees Paid,240.32227234453572
Max Drawdown [%],17.732264873764912
Max Drawdown Duration,157 days 00:00:00
Total Trades,9
Total Closed Trades,8
Total Open Trades,1
Open Trade PnL,-93.19093011154837
Win Rate [%],100.0
Best Trade [%],13.09492828333858
Worst Trade [%],4.540262562081467
Avg Winning Trade [%],8.461822224100725
Avg Losing Trade [%],
Avg Winning Trade Duration,21 days 15:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,1134.6624084932241
Sharpe Ratio,2.035926140101717
Calmar Ratio,3.3317047222021507
Omega Ratio,1.5694279937474385
Sortino Ratio,3.5317061136596575
