,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,9313.014870405472
Total Return [%],-6.869851295945281
Benchmark Return [%],66.64605754498618
Max Gross Exposure [%],100.0
Total Fees Paid,459.626132391667
Max Drawdown [%],24.33502178646944
Max Drawdown Duration,117 days 00:00:00
Total Trades,24
Total Closed Trades,23
Total Open Trades,1
Open Trade PnL,-152.03144313940356
Win Rate [%],30.434782608695656
Best Trade [%],16.81165944565134
Worst Trade [%],-8.491495874740663
Avg Winning Trade [%],9.210028608692046
Avg Losing Trade [%],-4.035501698926428
Avg Winning Trade Duration,19 days 20:34:17.142857
Avg Losing Trade Duration,7 days 16:30:00
Profit Factor,0.9170891177094584
Expectancy,-23.258855932831523
Sharpe Ratio,-0.00696845587975235
Calmar Ratio,-0.20604297946216482
Omega Ratio,0.9987082720521117
Sortino Ratio,-0.009685531046645008
