,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,8774.44441574998
Total Return [%],-12.255555842500199
Benchmark Return [%],13.914820478813382
Max Gross Exposure [%],100.0
Total Fees Paid,247.54071755222412
Max Drawdown [%],21.054355820998406
Max Drawdown Duration,308 days 00:00:00
Total Trades,13
Total Closed Trades,12
Total Open Trades,1
Open Trade PnL,-647.3208666584542
Win Rate [%],66.66666666666666
Best Trade [%],5.568246855041072
Worst Trade [%],-12.729227282486793
Avg Winning Trade [%],3.2872025734135515
Avg Losing Trade [%],-7.573053689521025
Avg Winning Trade Duration,12 days 21:00:00
Avg Losing Trade Duration,29 days 18:00:00
Profit Factor,0.8144560245717202
Expectancy,-48.18622646596387
Sharpe Ratio,-0.22652573040315005
Calmar Ratio,-0.43070742782384264
Omega Ratio,0.9535657817827043
Sortino Ratio,-0.3487674652995784
