,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,9945.632236745985
Total Return [%],-0.5436776325401479
Benchmark Return [%],147.68376474207426
Max Gross Exposure [%],100.0
Total Fees Paid,37.379098267420034
Max Drawdown [%],30.64335120023425
Max Drawdown Duration,155 days 00:00:00
Total Trades,2
Total Closed Trades,1
Total Open Trades,1
Open Trade PnL,0.0
Win Rate [%],100.0
Best Trade [%],36.982249746056155
Worst Trade [%],36.982249746056155
Avg Winning Trade [%],36.982249746056155
Avg Losing Trade [%],
Avg Winning Trade Duration,237 days 00:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,3694.5304441614535
Sharpe Ratio,0.1905615134368745
Calmar Ratio,-0.012909730338234364
Omega Ratio,1.0370982379029645
Sortino Ratio,0.2613660347748513
