,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,7500.024374888837
Total Return [%],-24.99975625111163
Benchmark Return [%],-4.429885054587102
Max Gross Exposure [%],100.0
Total Fees Paid,179.74596475293794
Max Drawdown [%],30.463291672296073
Max Drawdown Duration,415 days 00:00:00
Total Trades,11
Total Closed Trades,10
Total Open Trades,1
Open Trade PnL,-277.5808109682075
Win Rate [%],30.0
Best Trade [%],5.988164442344378
Worst Trade [%],-10.516078114014094
Avg Winning Trade [%],4.333091642088005
Avg Losing Trade [%],-5.2027056447064
Avg Winning Trade Duration,39 days 16:00:00
Avg Losing Trade Duration,11 days 10:17:08.571428
Profit Factor,0.32474507066351543
Expectancy,-222.23948141429543
Sharpe Ratio,-0.751364394904713
Calmar Ratio,-0.6162600065390275
Omega Ratio,0.8432576607999299
Sortino Ratio,-0.9790435032089188
