,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,58.26449499483965,2024-11-19,171.4596512145996,9.99000999000964,2024-12-31,164.15741638183593,9.564548965145288,-445.01558381985717,-0.0445460599403677,Long,Closed,0
1,1,0,56.400161228447956,2025-03-14,169.2448881225586,9.545438977202139,2025-04-03,149.4512766418457,8.429076098397477,-1134.3373938810644,-0.11883553984161076,Long,Closed,1
2,2,0,59.00641810053146,2025-05-23,142.56474224853517,8.412234787510897,2025-05-28,138.33989221191408,8.16294151983866,-265.86844398025926,-0.03160497188867764,Long,Closed,2
3,3,0,58.008011246326404,2025-06-13,140.43977325439454,8.146631946371599,2025-06-25,138.62851364135742,8.041564378369374,-121.25576432781546,-0.014884158892413018,Long,Closed,3
4,4,0,52.889567203638,2025-07-01,151.74065020751954,8.025497316673864,2025-09-10,161.14001052856446,8.522625416045445,480.5799766383941,0.05988164442344373,Long,Closed,4
5,5,0,49.49976587693642,2025-09-24,171.83105905151368,8.505597193434369,2025-10-01,169.31725729370118,8.381164594963215,-141.3193602611469,-0.016614866310646296,Long,Closed,5
6,6,0,50.40653703633039,2025-11-07,165.93917184448242,8.364419011355494,2025-11-14,157.7729026489258,7.952785660702427,-427.95055532652765,-0.05116321345756021,Long,Closed,6
7,7,0,48.79584769219892,2025-11-28,162.6551510925293,7.936895979061774,2026-01-02,168.16281726074217,8.205647218546256,252.60869628598502,0.03182713959617974,Long,Closed,7
8,8,0,47.155116942083225,2026-01-05,173.66624981689452,8.18925231900812,2026-03-09,180.66921795654292,8.519478100575505,313.51705114722085,0.038283965243016436,Long,Closed,8
9,9,0,41.59551566625876,2026-04-10,204.408,8.502456166308548,2026-05-26,188.72180609130857,7.849980841835674,-668.8277614810914,-0.07866288851112843,Long,Closed,9
10,10,0,38.27048031887076,2026-07-22,204.70860305786132,7.834296564428769,2026-08-05,202.3000030517578,0.0,-100.01257569404515,-0.012765993075643713,Long,Open,10
