,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,10778.61385028565
Total Return [%],7.7861385028565016
Benchmark Return [%],22.22504151808966
Max Gross Exposure [%],100.0
Total Fees Paid,81.63779367255951
Max Drawdown [%],17.841725957189173
Max Drawdown Duration,216 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],25.0
Best Trade [%],16.76256940735045
Worst Trade [%],-3.5167864661605237
Avg Winning Trade [%],16.76256940735045
Avg Losing Trade [%],-2.624193884333459
Avg Winning Trade Duration,95 days 00:00:00
Avg Losing Trade Duration,40 days 08:00:00
Profit Factor,1.9452092071025284
Expectancy,194.65346257141226
Sharpe Ratio,0.344454271360073
Calmar Ratio,0.31403866030004335
Omega Ratio,1.0747779157682196
Sortino Ratio,0.4858615097748576
